word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	doc_id	pol
7	Путин	6	PROPN	name	путин	40	18	0
8	и	6	CONJ	cc	и	40	18	0
9	такую	10	ADJ	amod	такой	40	18	0
10	политику	6	NOUN	conj	политика	40	18	0
11	он	2	PRON	nsubj	он	40	18	0
12	последовательно	13	ADV	advmod	последовательно	40	18	0
13	проводит.	11	VERB	acl	проводить	40	18	0
1	Это	4	DET	nsubj	это	41	18	0
2	стало	4	VERB	cop	становиться	41	18	0
3	особенно	4	ADV	advmod	особенно	41	18	0
4	важным,	0	ADJ	ROOT	важный	41	18	1
5	в	6	ADP	case	в	41	18	0
6	условиях,	4	ADJ	nmod	условие	41	18	0
7	когда	15	SCONJ	mark	когда	41	18	0
8	межнациональные	11	ADJ	amod	межнациональный	41	18	0
9	и	8	CONJ	cc	и	41	18	0
10	межконфессиональные	8	ADJ	conj	межконфессиональный	41	18	0
11	взаимоотношения	15	NOUN	nsubj	взаимоотношение	41	18	0
12	во	14	ADP	case	во	41	18	0
13	всем	14	DET	det	все	41	18	0
14	мире	11	NOUN	nmod	мир	41	18	0
15	стали	6	VERB	advcl	становиться	41	18	0
16	достаточно	17	ADV	advmod	достаточно	41	18	0
17	сложными.	15	ADJ	punct	сложный	41	18	0
1	Таковы	0	NOUN	ROOT	таков	42	18	0
2	характеристики	1	NOUN	nmod	характеристика	42	18	0
3	наиболее	4	ADV	advmod	наиболее	42	18	0
4	активного	7	ADJ	amod	активный	42	18	1
5	и	4	CONJ	cc	и	42	18	0
6	деятельного	4	ADJ	conj	деятельный	42	18	1
7	поколения	2	NOUN	nmod	поколение	42	18	0
8	современных	9	ADJ	amod	современный	42	18	1
9	россиян,	2	X	appos	россиянин	42	18	0
10	поэтому	9	SCONJ	nmod	поэтому	42	18	0
11	вполне	12	ADV	advmod	вполне	42	18	0
12	логично,	10	ADJ	nmod	логично	42	18	0
13	что	17	SCONJ	mark	что	42	18	0
14	политика	17	NOUN	nsubj	политика	42	18	0
15	президента	14	NOUN	nmod	президент	42	18	0
16	не	17	PART	neg	не	42	18	0
17	могла	12	VERB	ccomp	мочь	42	18	0
18	остаться	17	VERB	xcomp	оставаться	42	18	0
19	прежней	18	NOUN	iobj	прежний	42	18	0
20	в	22	ADP	case	в	42	18	0
21	новых	22	ADJ	amod	новый	42	18	0
22	условиях.	18	NOUN	nmod	условие	42	18	0
1	Владимир	3	PROPN	nsubj	владимир	43	18	0
2	Путин	1	PROPN	name	путин	43	18	0
3	изменил,	0	VERB	ROOT	изменять	43	18	0
4	ну	3	PRON	iobj	ну	43	18	0
5	или	3	CONJ	cc	или	43	18	0
6	во	8	ADP	case	во	43	18	0
7	всяком	8	DET	det	всякий	43	18	0
8	случае,	10	NOUN	nmod	случай	43	18	0
9	ему	10	PRON	iobj	он	43	18	0
10	пришлось	3	VERB	conj	приходиться	43	18	0
11	изменить	10	VERB	xcomp	изменять	43	18	0
12	свой	13	PRON	det	свой	43	18	0
13	подход	11	NOUN	dobj	подход	43	18	0
14	и	10	CONJ	cc	и	43	18	0
15	для	16	ADP	case	для	43	18	0
16	этого	18	DET	nmod	это	43	18	0
17	он	18	PRON	nsubj	он	43	18	0
18	набрал	10	VERB	conj	набирать	43	18	0
19	новую	20	ADJ	amod	новый	43	18	0
20	команду,	18	NOUN	dobj	команда	43	18	0
21	при	22	ADP	case	при	43	18	0
22	поддержке	20	NOUN	nmod	поддержка	43	18	1
23	которой	22	DET	nmod	который	43	18	0
24	и	18	CONJ	cc	и	43	18	0
25	проводит	18	VERB	conj	проводить	43	18	0
26	ряд	25	NOUN	dobj	ряд	43	18	0
27	реформ.	3	PUNCT	punct	реформа	43	18	0
1	Время	2	NOUN	nsubjpass	время	44	18	0
2	перемен	0	VERB	ROOT	перемена	44	18	0
1	Политическая	2	ADJ	amod	политический	45	18	0
2	система	8	NOUN	nsubjpass	система	45	18	0
3	России	2	PROPN	nmod	россия	45	18	0
4	начала	5	VERB	case	начинать	45	18	0
5	президентства	2	NOUN	nmod	президентство	45	18	0
6	Путина	5	PROPN	nmod	путин	45	18	0
7	была	8	VERB	auxpass	быть	45	18	0
8	направлена	0	VERB	ROOT	направлять	45	18	0
9	выстраивание	12	NOUN	nsubj	выстраивание	45	18	0
10	максимальной	11	ADJ	amod	максимальный	45	18	0
11	жесткой	9	NOUN	nmod	жесткий	45	18	1
12	вертикали	8	VERB	parataxis	вертикаль	45	18	0
13	власти,	12	PUNCT	iobj	власть	45	18	0
14	каждый	15	ADJ	amod	каждый	45	18	0
15	уровень	17	NOUN	nsubj	уровень	45	18	0
16	которой	15	DET	nmod	который	45	18	0
17	подчинялся	12	VERB	parataxis	подчиняться	45	18	0
18	и	17	CONJ	cc	и	45	18	0
19	легко	20	ADV	advmod	легко	45	18	0
20	контролировался	17	VERB	conj	контролироваться	45	18	0
21	высшим.	20	ADJ	det	высокий	45	18	0
1	Система	3	NOUN	nsubj	система	46	18	0
2	неплохо	3	ADV	advmod	неплохо	46	18	0
3	показала	0	VERB	ROOT	показывать	46	18	0
4	себя	3	PRON	dobj	себя	46	18	0
5	в	6	ADP	case	в	46	18	0
6	условиях,	3	ADJ	nmod	условие	46	18	0
7	когда	8	SCONJ	mark	когда	46	18	0
8	требовалось	6	VERB	advcl	требоваться	46	18	0
9	установить	8	VERB	xcomp	устанавливать	46	18	0
10	политическую	11	ADJ	amod	политический	46	18	0
11	стабильность,	9	NOUN	dobj	стабильность	46	18	1
12	но	8	CONJ	cc	но	46	18	0
13	совсем	15	ADV	advmod	совсем	46	18	0
14	не	15	PART	neg	не	46	18	0
15	работала,	8	VERB	conj	работать	46	18	0
16	когда	17	SCONJ	mark	когда	46	18	0
17	потребовалось	15	VERB	advcl	потребоваться	46	18	0
18	развитие.	17	VERB	xcomp	развитие	46	18	0
1	Поскольку	9	SCONJ	mark	поскольку	47	18	0
2	в	4	ADP	case	в	47	18	0
3	90-х	4	NUM	nummod	90	47	18	0
4	институт	9	NOUN	nmod	институт	47	18	0
5	выборов	4	NOUN	nmod	выбор	47	18	0
6	в	7	ADP	case	в	47	18	0
7	России,	9	PROPN	nmod	россия	47	18	0
8	увы,	9	X	nsubj	увы	47	18	0
9	потерял	15	VERB	advcl	потерять	47	18	0
10	свою	11	PRON	det	свой	47	18	0
11	легитимность	9	NOUN	dobj	легитимность	47	18	1
12	в	13	ADP	case	в	47	18	0
13	глазах	15	NOUN	nmod	глаз	47	18	0
14	людей	13	NOUN	nmod	человек	47	18	0
15	потребовались	0	VERB	ROOT	потребоваться	47	18	0
16	другие	17	ADJ	amod	другой	47	18	0
17	способы.	15	NOUN	nsubj	способ	47	18	0
1	В	3	ADP	case	в	48	18	0
2	том	3	DET	det	том	48	18	0
3	числе	0	NOUN	ROOT	число	48	18	0
4	и	3	CONJ	cc	и	48	18	0
5	реформа	3	NOUN	conj	реформа	48	18	0
6	«партии	5	NOUN	nmod	партия	48	18	0
7	власти»	8	ADP	case	власть	48	18	0
8	—	5	PUNCT	nmod	"—
"	48	18	0
9	Единой	10	ADJ	amod	единый	48	18	0
10	России,	8	PROPN	nmod	россия	48	18	0
11	которая	13	DET	nsubj	который	48	18	0
12	стабильно	13	ADV	advmod	стабильно	48	18	0
13	держала	10	VERB	acl:relcl	держать	48	18	0
14	большинство	13	NOUN	dobj	большинство	48	18	0
15	мест	14	ADJ	nmod	место	48	18	0
16	в	17	ADP	case	в	48	18	0
17	парламенте,	13	NOUN	nmod	парламент	48	18	0
18	но	13	CONJ	cc	но	48	18	0
19	при	20	ADP	case	при	48	18	0
20	этом	25	DET	nmod	это	48	18	0
21	в	22	ADP	case	в	48	18	0
22	глазах	25	NOUN	nmod	глаз	48	18	0
23	общества	22	NOUN	nmod	общество	48	18	0
24	постепенно	25	ADV	advmod	постепенно	48	18	0
25	превращалась	13	VERB	conj	превращаться	48	18	0
26	в	28	ADP	case	в	48	18	0
27	неповоротливый	28	ADJ	amod	неповоротливый	48	18	-1
28	аналог	25	NOUN	nmod	аналог	48	18	0
29	коммунистической	30	ADJ	amod	коммунистический	48	18	0
30	партии.	28	NOUN	nmod	партия	48	18	0
1	Именно	2	ADV	discourse	именно	49	18	0
2	тогда	3	ADV	advmod	тогда	49	18	0
3	появился	0	VERB	ROOT	появляться	49	18	0
4	механизм	3	NOUN	nsubj	механизм	49	18	0
5	предварительного	6	ADJ	amod	предварительный	49	18	0
6	голосования	4	NOUN	nmod	голосование	49	18	0
7	—	3	PUNCT	punct	"—
"	49	18	0
8	праймериз.	3	X	punct	праймериз	49	18	0
1	Выдвижение	3	NOUN	nsubj	выдвижение	50	18	0
2	кандидатов	1	NOUN	nmod	кандидат	50	18	0
3	перестало	0	VERB	ROOT	переставать	50	18	0
4	быть	5	VERB	cop	быть	50	18	0
5	делом	3	NOUN	xcomp	дело	50	18	0
6	самих	7	ADJ	amod	сам	50	18	0
7	членов	5	NOUN	nmod	член	50	18	0
8	партии,	7	NOUN	nmod	партия	50	18	0
9	теперь	11	ADV	advmod	теперь	50	18	0
10	они	11	PRON	nsubj	они	50	18	0
11	выдвигаются	3	VERB	parataxis	выдвигаться	50	18	0
12	с	13	ADP	case	с	50	18	0
13	учетом	11	NOUN	nmod	учет	50	18	0
14	гражданского	15	ADJ	amod	гражданский	50	18	0
15	мнения.	13	DET	nmod	мнение	50	18	0
1	Также	7	CONJ	cc:preconj	также	51	18	0
2	на	3	ADP	case	на	51	18	0
3	платформе	7	NOUN	nmod	платформа	51	18	0
4	праймериз	7	NOUN	nsubj	праймериз	51	18	0
5	«Единой	6	ADJ	amod	единый	51	18	0
6	России»	4	PROPN	nmod	россия	51	18	0
7	могут	0	VERB	ROOT	мочь	51	18	0
8	выступать	7	VERB	xcomp	выступать	51	18	0
9	не	11	PART	conj:preconj	не	51	18	0
10	только	9	ADV	mwe	только	51	18	0
11	обладатели	21	NOUN	nsubj	обладатель	51	18	0
12	партийного	13	ADJ	amod	партийный	51	18	0
13	билета,	11	NOUN	nmod	билет	51	18	0
14	но	13	CONJ	cc	но	51	18	0
15	и	11	CONJ	cc	и	51	18	0
16	сторонники,	11	ADJ	conj	сторонник	51	18	1
17	а	16	CONJ	cc	а	51	18	0
18	голосовать	16	VERB	conj	голосовать	51	18	0
19	на	20	ADP	case	на	51	18	0
20	праймериз	18	NOUN	nmod	праймериз	51	18	0
21	могут	7	VERB	parataxis	мочь	51	18	0
22	все	23	DET	det	все	51	18	0
23	желающие.	21	VERB	punct	желающий	51	18	0
1	За	2	ADP	case	за	52	18	0
2	апгрейдом	5	NOUN	nmod	апгрейд	52	18	0
3	партии	2	NOUN	nmod	партия	52	18	0
4	власти	3	NOUN	nmod	власть	52	18	0
5	последовали	0	VERB	ROOT	последовать	52	18	0
6	изменения	5	NOUN	nsubj	изменение	52	18	0
7	парламентской	8	ADJ	amod	парламентский	52	18	0
8	системы	6	NOUN	nmod	система	52	18	0
9	в	10	ADP	case	в	52	18	0
10	целом,	13	NOUN	nmod	целое	52	18	0
11	самым	12	ADJ	amod	самый	52	18	0
12	важным	10	ADJ	appos	важный	52	18	1
13	стало	5	VERB	parataxis	становиться	52	18	0
14	принятие	13	NOUN	nsubj	принятие	52	18	0
15	закона	14	NOUN	nmod	закон	52	18	0
16	о	18	ADP	case	о	52	18	0
17	«малых	18	ADJ	amod	малый	52	18	0
18	партиях».	15	NOUN	nmod	партия	52	18	0
1	Проходной	2	ADJ	amod	проходной	53	18	0
2	барьер	9	NOUN	nsubjpass	барьер	53	18	0
3	в	5	ADP	case	в	53	18	0
4	Государственную	5	ADJ	amod	государственный	53	18	0
5	Думу	2	PRON	nmod	дума	53	18	0
6	для	7	ADP	case	для	53	18	0
7	них	9	PRON	nmod	они	53	18	0
8	был	9	VERB	auxpass	быть	53	18	0
9	снижен	0	VERB	ROOT	снижать	53	18	0
10	до	12	ADP	case	до	53	18	0
11	5%	12	NUM	nummod	5	53	18	0
12	голосов,	9	ADJ	nmod	голос	53	18	0
13	и	9	CONJ	cc	и	53	18	0
14	это	16	DET	nsubj	это	53	18	0
15	стало	16	VERB	cop	становиться	53	18	0
16	ответом	9	NOUN	conj	ответ	53	18	0
17	на	20	ADP	case	на	53	18	0
18	актуальный	20	ADJ	amod	актуальный	53	18	1
19	общественный	20	ADJ	amod	общественный	53	18	0
20	запрос.	16	NOUN	nmod	запрос	53	18	0
1	Дело	9	NOUN	nsubj	дело	54	18	0
2	в	3	ADP	case	в	54	18	0
3	том,	1	DET	nmod	том	54	18	0
4	что	9	SCONJ	mark	что	54	18	0
5	до	6	ADP	case	до	54	18	0
6	этого	9	DET	nmod	это	54	18	0
7	в	8	ADP	case	в	54	18	0
8	России	9	PROPN	nmod	россия	54	18	0
9	существовала	0	VERB	ROOT	существовать	54	18	0
10	достаточно	11	ADV	advmod	достаточно	54	18	0
11	жесткая	13	ADJ	amod	жесткий	54	18	1
12	многопартийная	13	ADJ	amod	многопартийный	54	18	0
13	система,	16	NOUN	nsubj	система	54	18	0
14	при	15	ADP	case	при	54	18	0
15	которой	13	DET	nmod	который	54	18	0
16	попасть	9	VERB	xcomp	попадать	54	18	0
17	в	18	ADP	case	в	54	18	0
18	парламент	19	NOUN	nmod	парламент	54	18	0
19	имели	16	VERB	parataxis	иметь	54	18	0
20	возможность	19	NOUN	dobj	возможность	54	18	0
21	одни	25	NUM	nummod	один	54	18	0
22	и	21	CONJ	cc	и	54	18	0
23	те	21	DET	conj	тот	54	18	0
24	же	23	X	discourse	же	54	18	0
25	(как	26	ADP	case	как	54	18	0
26	правило	20	NOUN	nmod	правило	54	18	0
27	четыре)	28	NUM	nummod	четыре	54	18	0
28	партии,	26	NOUN	dobj	партия	54	18	0
29	обладавшие	28	VERB	acl	обладать	54	18	0
30	для	33	ADP	case	для	54	18	0
31	этого	33	DET	det	это	54	18	0
32	необходимым	33	ADJ	amod	необходимый	54	18	0
33	ресурсом.	29	NOUN	nmod	ресурс	54	18	0
1	Однако	8	CONJ	cc	однако	55	18	0
2	спектр	8	NOUN	nsubj	спектр	55	18	0
3	общественных	4	ADJ	amod	общественный	55	18	0
4	взглядов	2	NOUN	nmod	взгляд	55	18	0
5	давно	8	ADV	advmod	давно	55	18	0
6	стал	8	VERB	cop	становиться	55	18	0
7	гораздо	8	ADV	advmod	гораздо	55	18	0
8	шире,	0	ADV	ROOT	широко	55	18	0
9	и	8	CONJ	cc	и	55	18	0
10	даже	11	X	discourse	даже	55	18	0
11	оформился	8	VERB	conj	оформляться	55	18	0
12	в	14	ADP	case	в	55	18	0
13	политических	14	ADJ	amod	политический	55	18	0
14	объединениях.	11	NOUN	nmod	объединение	55	18	0
1	Теперь	4	ADV	advmod	теперь	56	18	0
2	стали	4	VERB	cop	становиться	56	18	0
3	более	4	ADV	advmod	более	56	18	0
4	мягкими	5	ADJ	amod	мягкий	56	18	1
5	требования	17	NOUN	nsubj	требование	56	18	0
6	как	8	ADP	case	как	56	18	0
7	к	8	ADP	case	к	56	18	0
8	регистрации	5	NOUN	nmod	регистрация	56	18	0
9	партий,	8	NOUN	nmod	партия	56	18	0
10	так	17	ADV	advmod	так	56	18	0
11	и	10	CONJ	mwe	и	56	18	0
12	к	14	ADP	case	к	56	18	0
13	их	14	PRON	det	они	56	18	0
14	участию	17	NOUN	nmod	участие	56	18	1
15	в	16	ADP	case	в	56	18	0
16	избирательном	17	ADJ	nmod	избирательный	56	18	0
17	процессе.	0	VERB	ROOT	процесс	56	18	0
1	Регистрацию	3	NOUN	nsubj	регистрация	57	18	0
2	успешно	3	ADV	advmod	успешно	57	18	0
3	прошла	0	VERB	ROOT	проходить	57	18	0
4	даже	5	X	discourse	даже	57	18	0
5	РПР-ПАРНАС,	3	PROPN	dobj	РПР	57	18	0
6	отличающаяся	5	VERB	acl	отличаться	57	18	0
7	своей	9	PRON	det	свой	57	18	0
8	тотальной	9	ADJ	amod	тотальный	57	18	0
9	критикой	6	NOUN	iobj	критика	57	18	0
10	любых	11	ADJ	amod	любой	57	18	0
11	действий	9	NOUN	nmod	действие	57	18	0
12	официальной	13	ADJ	amod	официальный	57	18	0
13	власти	11	NOUN	nmod	власть	57	18	0
14	в	15	ADP	case	в	57	18	0
15	отсутствие	6	NOUN	nmod	отсутствие	57	18	0
16	собственных	17	ADJ	amod	собственный	57	18	0
17	предложений.	15	NOUN	nmod	предложение	57	18	0
1	Реформа	2	NOUN	nsubj	реформа	58	18	0
2	пошла	0	VERB	ROOT	пойти	58	18	0
3	политической	4	ADJ	amod	политический	58	18	0
4	системе	2	NOUN	dobj	система	58	18	0
5	страны	4	NOUN	nmod	страна	58	18	0
6	на	7	ADP	case	на	58	18	0
7	пользу	2	NOUN	nmod	польза	58	18	1
8	—	2	PUNCT	nmod	"—
"	58	18	0
9	огромное	10	ADJ	amod	огромный	58	18	1
10	количество	16	NOUN	nsubj	количество	58	18	0
11	новоявленных	12	ADJ	amod	новоявленный	58	18	0
12	партий	10	NOUN	nmod	партия	58	18	0
13	впоследствии	16	ADV	advmod	впоследствии	58	18	0
14	естественным	15	ADJ	amod	естественный	58	18	1
15	образом	16	NOUN	advmod	образ	58	18	0
16	проредилось,	2	VERB	parataxis	проредиться	58	18	0
17	зато	19	ADV	advmod	зато	58	18	0
18	система	19	NOUN	nsubj	система	58	18	0
19	пополнилась	16	VERB	xcomp	пополняться	58	18	0
20	новыми	22	ADJ	amod	новый	58	18	0
21	свежими	22	ADJ	amod	свежий	58	18	1
22	кадрами,	19	NOUN	iobj	кадр	58	18	0
23	в	24	ADP	case	в	58	18	0
24	некоторых	19	ADJ	nmod	некоторые	58	18	0
25	из	27	ADP	case	из	58	18	0
26	российских	27	ADJ	amod	российский	58	18	0
27	регионов	29	NOUN	nmod	регион	58	18	0
28	оппозиционерам	27	NOUN	iobj	оппозиционер	58	18	0
29	удалось	19	VERB	conj	удаваться	58	18	1
30	занять	29	VERB	xcomp	занимать	58	18	0
31	должности	30	NOUN	dobj	должность	58	18	0
32	городских	33	ADJ	amod	городской	58	18	0
33	мэров	31	NOUN	nmod	мэр	58	18	0
34	или	33	CONJ	cc	или	58	18	0
35	депутатов	33	NOUN	conj	депутат	58	18	0
36	региональных	37	ADJ	amod	региональный	58	18	0
37	парламентов.	33	NOUN	nmod	парламент	58	18	0
1	Еще	4	X	discourse	еще	59	18	0
2	одним	4	NUM	nummod	один	59	18	0
3	долгожданным	4	ADJ	amod	долгожданный	59	18	1
4	преобразованием,	19	NOUN	nmod	преобразование	59	18	0
5	но	4	CONJ	cc	но	59	18	0
6	уже	7	ADV	advmod	уже	59	18	0
7	касающимся	9	VERB	acl	касаться	59	18	0
8	исполнительной	9	ADJ	amod	исполнительный	59	18	1
9	власти,	4	NOUN	conj	власть	59	18	0
10	стало	4	VERB	cop	становиться	59	18	0
11	возвращение	19	NOUN	nsubj	возвращение	59	18	0
12	выборов	11	NOUN	nmod	выбор	59	18	0
13	глав	14	VERB	xcomp	глава	59	18	0
14	регионов,	12	VERB	nmod	регион	59	18	0
15	чьи	16	DET	det	чей	59	18	0
16	кандидатуры	19	NOUN	nmod	кандидатура	59	18	0
17	до	18	ADP	case	до	59	18	0
18	этого	19	DET	nmod	это	59	18	0
19	утверждались	0	VERB	ROOT	утверждаться	59	18	0
20	Кремлем.	19	PUNCT	punct	кремль	59	18	0
1	Для	2	ADP	case	для	60	18	0
2	власти	6	NOUN	nmod	власть	60	18	0
3	это	6	DET	nsubj	это	60	18	0
4	был	6	VERB	cop	быть	60	18	0
5	непростой	6	ADJ	amod	непростой	60	18	-1
6	шаг	0	NOUN	ROOT	шаг	60	18	0
7	с	8	ADP	case	с	60	18	0
8	точки	6	NOUN	nmod	точка	60	18	0
9	зрения	8	NOUN	nmod	зрение	60	18	0
10	частичной	11	ADJ	amod	частичный	60	18	0
11	потери	9	NOUN	nmod	потеря	60	18	-1
12	контроля	11	NOUN	nmod	контроль	60	18	0
13	над	14	ADP	case	над	60	18	0
14	субъектами	12	NOUN	nmod	субъект	60	18	0
15	федерации,	14	NOUN	nmod	федерация	60	18	0
16	но	6	CONJ	cc	но	60	18	0
17	в	20	ADP	case	в	60	18	0
18	то	20	DET	det	то	60	18	0
19	же	18	X	discourse	же	60	18	0
20	время	22	NOUN	nmod	время	60	18	0
21	выборы	22	NOUN	nsubj	выборы	60	18	0
22	дали	6	VERB	conj	давать	60	18	0
23	возможность	22	NOUN	dobj	возможность	60	18	0
24	жителям	23	NOUN	nmod	житель	60	18	0
25	регионов	24	NOUN	nmod	регион	60	18	0
26	избирать	22	VERB	xcomp	избирать	60	18	0
27	себе	26	PRON	iobj	себя	60	18	0
28	глав	26	VERB	dobj	глава	60	18	0
29	в	30	ADP	case	в	60	18	0
30	соответствии	28	NOUN	nmod	соответствие	60	18	0
31	с	35	ADP	case	с	60	18	0
32	локальными,	35	ADJ	amod	локальный	60	18	0
33	местными	35	ADJ	amod	местный	60	18	0
34	запросами,	33	VERB	cop	запрос	60	18	0
35	которые	45	DET	nmod	который	60	18	0
36	Москва	45	PROPN	nsubj	москва	60	18	0
37	в	38	ADP	case	в	60	18	0
38	силу	45	NOUN	nmod	сила	60	18	0
39	своей	41	PRON	det	свой	60	18	0
40	политической	41	ADJ	amod	политический	60	18	0
41	дальнозоркости	38	NOUN	nmod	дальнозоркость	60	18	0
42	далеко	44	ADV	advmod	далеко	60	18	0
43	не	44	PART	neg	не	60	18	0
44	всегда	45	ADV	advmod	всегда	60	18	0
45	может	30	VERB	acl:relcl	может	60	18	0
46	успешно	47	ADV	advmod	успешно	60	18	0
47	удовлетворить.	45	VERB	xcomp	удовлетворять	60	18	0
1	Общественное	2	ADJ	amod	общественный	61	18	0
2	участие	7	NOUN	nsubjpass	участие	61	18	1
3	в	4	ADP	case	в	61	18	0
4	жизни	2	NOUN	nmod	жизнь	61	18	0
5	страны	4	NOUN	nmod	страна	61	18	0
6	было	7	VERB	auxpass	быть	61	18	0
7	расширено	0	VERB	ROOT	расширять	61	18	0
8	в	10	ADP	case	в	61	18	0
9	том	10	DET	det	том	61	18	0
10	числе	7	NOUN	nmod	число	61	18	0
11	и	7	CONJ	cc	и	61	18	0
12	за	13	ADP	case	за	61	18	0
13	счет	27	NOUN	nmod	счет	61	18	0
14	усиления	13	NOUN	nmod	усиление	61	18	0
15	таких	16	ADJ	amod	такой	61	18	0
16	платформ	14	NOUN	nmod	платформа	61	18	0
17	как	19	ADP	case	как	61	18	0
18	Общественная	19	ADJ	amod	общественный	61	18	0
19	палата	16	NOUN	nmod	палата	61	18	0
20	и	19	CONJ	cc	и	61	18	0
21	президентский	22	ADJ	amod	президентский	61	18	0
22	совет	19	NOUN	conj	совет	61	18	0
23	по	24	ADP	case	по	61	18	0
24	правам	22	NOUN	nmod	право	61	18	0
25	человека,	24	NOUN	nmod	человек	61	18	0
26	которые	27	DET	nsubj	который	61	18	0
27	перестали	7	VERB	conj	переставать	61	18	0
28	быть	27	VERB	xcomp	быть	61	18	0
29	сугубо	31	ADP	case	сугубо	61	18	0
30	формальными	31	ADJ	amod	формальный	61	18	0
31	институтами	28	NOUN	nmod	институт	61	18	0
32	и	28	CONJ	cc	и	61	18	0
33	получили	28	VERB	conj	получать	61	18	0
34	реальные	35	ADJ	amod	реальный	61	18	1
35	механизмы	33	NOUN	dobj	механизм	61	18	0
36	для	37	ADP	case	для	61	18	0
37	работы	35	NOUN	nmod	работа	61	18	0
38	по	39	ADP	case	по	61	18	0
39	проблемам.	37	NOUN	nmod	проблема	61	18	0
1	С	2	ADP	case	с	62	18	0
2	которыми	3	DET	nmod	который	62	18	0
3	обращаются	0	VERB	ROOT	обращаться	62	18	0
4	люди.	3	PUNCT	punct	человек	62	18	0
1	Владимир	3	PROPN	nsubj	владимир	63	18	0
2	Путин	1	PROPN	name	путин	63	18	0
3	признал,	0	VERB	ROOT	признавать	63	18	1
4	что	7	SCONJ	mark	что	63	18	0
5	коррупционная	6	ADJ	amod	коррупционный	63	18	-1
6	проблема	7	NOUN	nsubj	проблема	63	18	0
7	одна	3	NUM	ccomp	один	63	18	0
8	из	10	ADP	case	из	63	18	0
9	самых	10	ADJ	amod	самый	63	18	0
10	острых	7	NOUN	nmod	острый	63	18	0
11	в	12	ADP	case	в	63	18	0
12	особенности	7	NOUN	nmod	особенность	63	18	1
13	«на	12	NOUN	nmod	на	63	18	0
14	местах»	7	PUNCT	punct	место	63	18	0
15	—	14	SYM	nmod	"—
"	63	18	0
16	в	17	ADP	case	в	63	18	0
17	регионах.	15	ADJ	nmod	регион	63	18	0
1	После	2	ADP	case	после	64	18	0
2	этого	7	DET	nmod	это	64	18	0
3	целый	4	ADJ	amod	целый	64	18	0
4	ряд	7	NOUN	nsubj	ряд	64	18	0
5	губернаторов,	4	NOUN	nmod	губернатор	64	18	0
6	правильно	7	ADV	advmod	правильно	64	18	0
7	«уловив	12	VERB	advcl	улавливать	64	18	0
8	сигнал»	7	VERB	dobj	сигнал	64	18	0
9	в	11	ADP	case	в	64	18	0
10	буквальном	11	ADJ	amod	буквальный	64	18	0
11	смысле	12	NOUN	nmod	смысл	64	18	0
12	открыли	0	VERB	ROOT	открывать	64	18	0
13	охоту	12	NOUN	dobj	охота	64	18	0
14	на	15	ADP	case	на	64	18	0
15	коррупционеров	13	NOUN	nmod	коррупционер	64	18	-1
16	с	17	ADP	case	с	64	18	0
17	привлечением	13	NOUN	nmod	привлечение	64	18	0
18	контрольно-счетных	19	ADJ	amod	контрольный	64	18	0
19	палата	17	NOUN	nmod	палата	64	18	0
20	и	19	CONJ	cc	и	64	18	0
21	прокуратуры.	19	NOUN	conj	прокуратура	64	18	0
1	Борьба	2	NOUN	nsubj	борьба	65	18	0
2	оказалась	0	VERB	ROOT	оказываться	65	18	0
3	непростой,	14	ADP	case	непростой	65	18	-1
4	хотя	14	SCONJ	mark	хотя	65	18	0
5	бы	14	PRON	nsubj	бы	65	18	0
6	даже	14	X	discourse	даже	65	18	0
7	потому	14	SCONJ	mark	потому	65	18	0
8	что	7	SCONJ	mwe	что	65	18	0
9	коррупционные	10	ADJ	amod	коррупционный	65	18	-1
10	скандалы	14	NOUN	nsubj	скандал	65	18	-1
11	в	13	ADP	case	в	65	18	0
12	высоких	13	ADJ	amod	высокий	65	18	0
13	кабинетах	14	NOUN	nmod	кабинет	65	18	0
14	приводят	2	VERB	advcl	приводить	65	18	0
15	в	17	ADP	case	в	65	18	0
16	немое	17	ADJ	amod	немой	65	18	0
17	изумление	14	NOUN	nmod	изумление	65	18	0
18	самих	19	ADJ	amod	сам	65	18	0
19	граждан,	17	NOUN	nmod	гражданин	65	18	0
20	заставляя	14	VERB	advcl	заставлять	65	18	0
21	порой	22	ADV	advmod	пора	65	18	0
22	сомневаться	20	VERB	xcomp	сомневаться	65	18	-1
23	в	24	ADP	case	в	65	18	0
24	легитимности	22	NOUN	nmod	легитимность	65	18	1
25	власти.	22	DET	punct	власть	65	18	0
1	Тем	6	DET	advmod	то	66	18	0
2	не	1	PART	mwe	не	66	18	0
3	менее,	1	ADV	mwe	менее	66	18	0
4	эти	5	DET	det	этот	66	18	0
5	действия	6	NOUN	nsubj	действие	66	18	0
6	оздоравливают	0	VERB	ROOT	оздоравливать	66	18	0
7	и	6	CONJ	cc	и	66	18	0
8	властную	9	ADJ	amod	властный	66	18	1
9	систему	6	NOUN	conj	система	66	18	0
10	и	6	CONJ	cc	и	66	18	0
11	гражданскую,	6	VERB	conj	гражданский	66	18	0
12	и,	11	DET	dobj	и	66	18	0
13	что	14	SCONJ	mark	что	66	18	0
14	немаловажно,	12	ADJ	acl:relcl	немаловажный	66	18	1
15	экономическую.	14	ADJ	punct	экономический	66	18	0
1	Кстати,	3	SCONJ	mark	кстати	67	18	0
2	что	1	PRON	mwe	что	67	18	0
