	word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	doc_id	pol	ne
21655	2	Бороньска-Грыневецка:	1	PROPN	name	бороньск	4	25	0	0
21656	3	Разумеется.	1	PROPN	name	разумеется	4	25	0	0
21657	1	Есть	0	VERB	ROOT	быть	5	25	0	0
21658	2	такая	3	ADJ	amod	такой	5	25	0	0
21659	3	закономерность,	13	NOUN	nsubj	закономерность	5	25	1	0
21660	4	что	13	SCONJ	mark	что	5	25	0	0
21661	5	любые	8	ADJ	amod	любой	5	25	0	0
21662	6	раздоры,	8	VERB	acl	раздор	5	25	-1	0
21663	7	дезинтеграция,	8	ADJ	amod	дезинтеграция	5	25	0	0
21664	8	конфликты	13	NOUN	dobj	конфликт	5	25	-1	0
21665	9	в	11	ADP	case	в	5	25	0	0
21666	10	Европейском	11	ADJ	amod	европейский	5	25	0	0
21667	11	Союзе	8	NOUN	nmod	союз	5	25	0	0
21668	12	очень	13	ADV	advmod	очень	5	25	0	0
21669	13	радуют	1	VERB	ccomp	радовать	5	25	1	0
21670	14	Кремль.	13	PROPN	dobj	кремль	5	25	0	0
21671	1	Он	2	PRON	nsubj	он	6	25	0	0
21672	2	оказывает	0	VERB	ROOT	оказывать	6	25	0	0
21673	3	неформальную	4	ADJ	amod	неформальный	6	25	0	0
21674	4	поддержку	2	NOUN	dobj	поддержка	6	25	1	0
21675	5	таким	7	ADJ	amod	такой	6	25	0	0
21676	6	антиевропейским	7	ADJ	amod	антиевропейский	6	25	0	0
21677	7	силам,	4	NOUN	nmod	сила	6	25	0	0
21678	8	как	9	ADP	case	как	6	25	0	0
21679	9	«Альтернатива	7	PROPN	nmod	альтернатива	6	25	0	0
21680	10	для	11	ADP	case	для	6	25	0	0
21681	11	Германии»	9	PROPN	nmod	германия	6	25	0	0
21682	12	или	9	CONJ	cc	или	6	25	0	0
21683	13	французский	15	ADJ	amod	французский	6	25	0	0
21684	14	«Национальный	15	ADJ	amod	национальный	6	25	0	0
21685	15	фронт».	9	NOUN	conj	фронт	6	25	0	0
21686	1	Путин	2	PROPN	nsubjpass	путин	7	25	0	PER
21687	2	заинтересован	0	VERB	ROOT	заинтересовывать	7	25	0	0
21688	3	в	4	ADP	case	в	7	25	0	0
21689	4	ослаблении	2	NOUN	nmod	ослабление	7	25	0	0
21690	5	Европы,	4	PROPN	nmod	европа	7	25	0	0
21691	6	поскольку	8	SCONJ	mark	поскольку	7	25	0	0
21692	7	не	8	PART	neg	не	7	25	0	0
21693	8	может	2	VERB	advcl	может	7	25	0	0
21694	9	ослабить	8	VERB	xcomp	ослаблять	7	25	0	0
21695	10	НАТО.	9	PROPN	dobj	нато	7	25	0	0
21696	1	Североатлантический	2	ADJ	amod	североатлантический	8	25	0	0
21697	2	альянс	6	NOUN	nsubj	альянс	8	25	0	0
21698	3	в	5	ADP	case	в	8	25	0	0
21699	4	последнее	5	ADJ	amod	последний	8	25	0	0
21700	5	время	6	NOUN	nmod	время	8	25	0	0
21701	6	укрепляется	0	VERB	ROOT	укрепляться	8	25	0	0
21702	7	и	6	CONJ	cc	и	8	25	0	0
21703	8	дает	6	VERB	conj	давать	8	25	0	0
21704	9	понять,	8	VERB	xcomp	понимать	8	25	1	0
21705	10	в	12	ADP	case	в	8	25	0	0
21706	11	том	12	DET	det	том	8	25	0	0
21707	12	числе	9	NOUN	nmod	число	8	25	0	0
21708	13	России,	12	PROPN	nmod	россия	8	25	0	0
21709	14	что	16	SCONJ	mark	что	8	25	0	0
21710	15	он	16	PRON	nsubj	он	8	25	0	0
21711	16	готов	9	ADJ	ccomp	готовый	8	25	1	0
21712	17	продолжать	16	VERB	xcomp	продолжать	8	25	0	0
21713	18	политику	17	NOUN	dobj	политика	8	25	0	0
21714	19	в	20	ADP	case	в	8	25	0	0
21715	20	духе	17	NOUN	nmod	дух	8	25	0	0
21716	21	принципа	20	NOUN	nmod	принцип	8	25	0	0
21717	22	«все	17	ADV	advmod	все	8	25	0	0
21718	23	за	24	ADP	case	за	8	25	0	0
21719	24	одного».	17	NUM	nmod	один	8	25	0	0
21720	1	Между	2	ADP	case	между	9	25	0	0
21721	2	тем	4	DET	nmod	то	9	25	0	0
21722	3	Евросоюз	4	PROPN	nsubj	евросоюз	9	25	0	0
21723	4	пребывает	0	VERB	ROOT	пребывать	9	25	0	0
21724	5	в	7	ADP	case	в	9	25	0	0
21725	6	глубоком	7	ADJ	amod	глубокий	9	25	1	0
21726	7	кризисе,	4	NOUN	nmod	кризис	9	25	0	0
21727	8	а	4	CONJ	cc	а	9	25	0	0
21728	9	референдум	13	NOUN	nsubj	референдум	9	25	0	0
21729	10	и	9	CONJ	cc	и	9	25	0	0
21730	11	потенциальный	12	ADJ	amod	потенциальный	9	25	0	0
21731	12	«Брексит»	9	PRON	conj	брексит	9	25	0	0
21732	13	приведут	4	VERB	conj	приводить	9	25	0	0
21733	14	к	15	ADP	case	к	9	25	0	0
21734	15	тому,	13	DET	nmod	то	9	25	0	0
21735	16	что	20	SCONJ	mark	что	9	25	0	0
21736	17	в	18	ADP	case	в	9	25	0	0
21737	18	Кремле	20	PROPN	nmod	кремль	9	25	0	0
21738	19	будут	20	VERB	aux	быть	9	25	0	0
21739	20	пить	15	VERB	acl:relcl	пить	9	25	0	0
21740	21	шампанское.	20	ADJ	dobj	шампанское	9	25	0	0
21741	1	—	3	PUNCT	advmod	"—
"	10	25	0	0
21742	2	Москва	3	PROPN	nsubj	москва	10	25	0	0
21743	3	сможет	0	VERB	ROOT	смочь	10	25	0	0
21744	4	перевести	3	VERB	xcomp	переводить	10	25	0	0
21745	5	дух?	4	NOUN	dobj	дух	10	25	0	0
21746	1	—	4	PUNCT	nmod	"—
"	11	25	0	0
21747	2	Ослабление	4	NOUN	nsubj	ослабление	11	25	0	0
21748	3	ЕС	2	PROPN	appos	ес	11	25	0	ORG
21749	4	может	0	VERB	ROOT	может	11	25	0	0
21750	5	повлиять	4	VERB	xcomp	повлиять	11	25	0	0
21751	6	на	7	ADP	case	на	11	25	0	0
21752	7	перспективу	5	NOUN	nmod	перспектива	11	25	0	0
21753	8	сохранения	7	NOUN	nmod	сохранение	11	25	0	0
21754	9	экономических	10	ADJ	amod	экономический	11	25	0	0
21755	10	санкций	8	NOUN	nmod	санкция	11	25	0	0
21756	11	против	12	ADP	case	против	11	25	0	0
21757	12	России.	8	PROPN	nmod	россия	11	25	0	0
21758	1	Это	3	DET	det	это	12	25	0	0
21759	2	основной	3	ADJ	amod	основной	12	25	0	0
21760	3	аспект,	5	NOUN	nsubj	аспект	12	25	0	0
21761	4	который	3	DET	nmod	который	12	25	0	0
21762	5	интересует	0	VERB	ROOT	интересовать	12	25	0	0
21763	6	Путина.	5	PROPN	dobj	путин	12	25	0	0
21764	1	Существуют	0	VERB	ROOT	существовать	13	25	0	0
21765	2	опасения,	7	ADV	advmod	опасение	13	25	-1	0
21766	3	что	7	SCONJ	mark	что	13	25	0	0
21767	4	после	5	ADP	case	после	13	25	0	0
21768	5	«Брексита»	7	NOUN	nmod	брексит	13	25	0	0
21769	6	ЕС	7	PROPN	nsubj	ес	13	25	0	ORG
21770	7	лишится	1	VERB	ccomp	лишаться	13	25	0	0
21771	8	дипломатического	9	ADJ	amod	дипломатический	13	25	1	0
21772	9	«якоря»,	7	NOUN	nmod	якорь	13	25	0	0
21773	10	который	11	DET	nsubj	который	13	25	0	0
21774	11	позволял	9	VERB	acl:relcl	позволять	13	25	0	0
21775	12	сохранить	11	VERB	xcomp	сохранять	13	25	0	0
21776	13	солидарную	14	ADJ	amod	солидарный	13	25	0	0
21777	14	позицию	12	NOUN	dobj	позиция	13	25	0	0
21778	15	его	16	PRON	det	он	13	25	0	0
21779	16	членов	14	NOUN	nmod	член	13	25	0	0
21780	17	в	18	ADP	case	в	13	25	0	0
21781	18	отношении	16	NOUN	nmod	отношение	13	25	0	0
21782	19	Москвы.	18	PROPN	nmod	москва	13	25	0	0
21783	1	Напомню,	2	SCONJ	case	напоминать	14	25	0	0
21784	2	что	7	PRON	nmod	что	14	25	0	0
21785	3	Италия,	7	PROPN	nsubj	италия	14	25	0	0
21786	4	Греция	3	PROPN	name	греция	14	25	0	0
21787	5	и	3	CONJ	cc	и	14	25	0	0
21788	6	Венгрия	3	PROPN	conj	венгрия	14	25	0	0
21789	7	сомневались,	0	VERB	ROOT	сомневаться	14	25	-1	0
21790	8	следует	10	VERB	aux	следовать	14	25	0	0
21791	9	ли	8	X	discourse	ли	14	25	0	0
21792	10	продлевать	7	VERB	xcomp	продлевать	14	25	0	0
21793	11	санкции.	10	NOUN	dobj	санкция	14	25	0	0
21794	1	Великобритания	0	PROPN	ROOT	великобритания	15	25	0	0
21795	2	—	1	PUNCT	nmod	"—
"	15	25	0	0
21796	3	это	5	DET	nsubj	это	15	25	0	0
21797	4	связующий	5	ADJ	amod	связующий	15	25	0	0
21798	5	элемент	2	NOUN	appos	элемент	15	25	0	0
21799	6	для	9	ADP	case	для	15	25	0	0
21800	7	согласованной	9	VERB	acl	согласовывать	15	25	0	0
21801	8	восточной	9	ADJ	amod	восточный	15	25	0	0
21802	9	политики	5	NOUN	nmod	политика	15	25	0	0
21803	10	Европы.	9	PROPN	appos	европа	15	25	0	0
21804	1	Поэтому	2	ADV	advmod	поэтому	16	25	0	0
21805	2	Польше	4	ADV	advmod	польша	16	25	0	0
21806	3	так	4	ADV	advmod	так	16	25	0	0
21807	4	важно,	0	ADJ	ROOT	важно	16	25	0	0
21808	5	чтобы	7	SCONJ	mark	чтобы	16	25	0	0
21809	6	она	7	PRON	nsubj	она	16	25	0	0
21810	7	осталась	4	VERB	ccomp	оставаться	16	25	0	0
21811	8	в	9	ADP	case	в	16	25	0	0
21812	9	ЕС.	7	PROPN	nmod	ес	16	25	0	0
21813	1	Тем	13	DET	iobj	то	17	25	0	0
21814	2	более	13	ADV	advmod	более	17	25	0	0
21815	3	что	13	SCONJ	mark	что	17	25	0	0
21816	4	недавно	13	ADV	advmod	недавно	17	25	0	0
21817	5	Германия	4	PROPN	appos	германия	17	25	0	LOC
21818	6	устами	4	NOUN	nmod	уста	17	25	0	0
21819	7	своего	8	PRON	det	свой	17	25	0	0
21820	8	министра	6	NOUN	nmod	министр	17	25	0	0
21821	9	иностранных	10	ADJ	amod	иностранный	17	25	0	0
21822	10	дел	8	NOUN	nmod	дело	17	25	0	0
21823	11	заявила,	13	VERB	advcl	заявлять	17	25	0	0
21824	12	что	13	PRON	nsubj	что	17	25	0	0
21825	13	следует	0	VERB	ROOT	следовать	17	25	0	0
21826	14	подумать	13	VERB	xcomp	подумать	17	25	0	0
21827	15	о	17	ADP	case	о	17	25	0	0
21828	16	некоторой	17	ADJ	amod	некоторый	17	25	0	0
21829	17	нормализации	14	NOUN	nmod	нормализация	17	25	1	0
21830	18	отношений	17	NOUN	nmod	отношение	17	25	0	0
21831	19	с	20	ADP	case	с	17	25	0	0
21832	20	Россией.	18	PROPN	nmod	россия	17	25	0	0
21833	1	—	0	PUNCT	ROOT	"—
"	18	25	0	0
21834	2	То	14	DET	mark	то	18	25	0	0
21835	3	есть	2	VERB	mwe	быть	18	25	0	0
21836	4	опасения,	14	ADV	advmod	опасение	18	25	-1	0
21837	5	что	14	SCONJ	mark	что	18	25	0	0
21838	6	после	9	ADP	case	после	18	25	0	0
21839	7	«Брексита»	9	VERB	acl	брексит	18	25	0	0
21840	8	европейская	9	ADJ	amod	европейский	18	25	0	0
21841	9	солидарность	14	NOUN	nmod	солидарность	18	25	0	0
21842	10	в	11	ADP	case	в	18	25	0	0
21843	11	отношении	9	NOUN	nmod	отношение	18	25	0	0
21844	12	санкций	11	NOUN	nmod	санкция	18	25	0	0
21845	13	пошатнется,	14	ADV	advmod	пошатнуться	18	25	0	0
21846	14	оправданны?	1	VERB	acl	оправданный	18	25	1	0
21847	1	—	7	PUNCT	punct	"—
"	19	25	0	0
21848	2	Подход	7	NOUN	nsubj	подход	19	25	0	0
21849	3	Великобритании	2	PROPN	nmod	великобритания	19	25	0	0
21850	4	к	6	ADP	case	к	19	25	0	0
21851	5	восточной	6	ADJ	amod	восточный	19	25	0	0
21852	6	политике	7	NOUN	nmod	политика	19	25	0	0
21853	7	похож	0	ADJ	ROOT	похожий	19	25	0	0
21854	8	на	9	ADP	case	на	19	25	0	0
21855	9	подход	7	NOUN	nmod	подход	19	25	0	0
21856	10	нынешнего	11	ADJ	amod	нынешний	19	25	0	0
21857	11	правительства	9	NOUN	nmod	правительство	19	25	0	0
21858	12	«Права	11	NOUN	nmod	право	19	25	0	0
21859	13	и	7	CONJ	cc	и	19	25	0	0
21860	14	Справедливости»	7	PROPN	conj	справедливость	19	25	1	0
21861	15	(PiS).	14	PROPN	name	PiS	19	25	0	0
21862	1	Она	2	PRON	nsubj	она	20	25	0	0
21863	2	выступает	0	VERB	ROOT	выступать	20	25	0	0
21864	3	за	4	ADP	case	за	20	25	0	0
21865	4	размещение	2	NOUN	nmod	размещение	20	25	0	0
21866	5	баз	4	NOUN	nmod	база	20	25	0	0
21867	6	НАТО	5	PROPN	nmod	нато	20	25	0	ORG
21868	7	в	9	ADP	case	в	20	25	0	0
21869	8	Польше,	9	ADJ	amod	польша	20	25	0	0
21870	9	укрепление	2	NOUN	nmod	укрепление	20	25	0	0
21871	10	восточного	13	ADJ	amod	восточный	20	25	0	0
21872	11	фланга,	12	ADP	case	фланг	20	25	0	0
21873	12	сохранение	10	NOUN	nmod	сохранение	20	25	0	0
21874	13	санкций.	9	PUNCT	nmod	санкция	20	25	0	0
21875	1	Также	3	CONJ	cc:preconj	также	21	25	0	0
21876	2	она	3	PRON	nsubj	она	21	25	0	0
21877	3	поддерживает,	0	VERB	ROOT	поддерживать	21	25	0	0
21878	4	в	6	ADP	case	в	21	25	0	0
21879	5	первую	6	ADJ	amod	первый	21	25	0	0
21880	6	очередь	3	NOUN	nmod	очередь	21	25	0	0
21881	7	финансово,	8	ADJ	amod	финансовый	21	25	0	0
21882	8	Украину.	6	PROPN	nmod	украина	21	25	0	0
21883	1	Выход	7	NOUN	nsubj	выход	22	25	0	0
21884	2	Великобритании	1	PROPN	nmod	великобритания	22	25	0	0
21885	3	из	4	ADP	case	из	22	25	0	0
21886	4	ЕС,	1	PROPN	nmod	ес	22	25	0	0
21887	5	конечно,	7	NOUN	nsubj	конечно	22	25	0	0
21888	6	не	7	PART	neg	не	22	25	0	0
21889	7	означает,	0	VERB	ROOT	означать	22	25	0	0
21890	8	что	13	SCONJ	mark	что	22	25	0	0
21891	9	прежние	10	ADJ	amod	прежний	22	25	0	0
21892	10	ориентиры	13	NOUN	nsubj	ориентир	22	25	0	0
21893	11	«восточной	12	ADJ	amod	восточный	22	25	0	0
21894	12	стратегии»	10	NOUN	nmod	стратегия	22	25	0	0
21895	13	прекратят	7	VERB	ccomp	прекращать	22	25	0	0
21896	14	существование,	13	NOUN	nsubj	существование	22	25	0	0
21897	15	однако	13	CONJ	cc	однако	22	25	0	0
21898	16	политическое	17	ADJ	amod	политический	22	25	0	0
21899	17	взаимодействие	13	NOUN	dobj	взаимодействие	22	25	0	0
21900	18	в	19	ADP	case	в	22	25	0	0
21901	19	рамках	17	NOUN	nmod	рамка	22	25	0	0
21902	20	Евросоюза	19	PROPN	nmod	евросоюз	22	25	0	0
21903	21	будет	24	VERB	punct	быть	22	25	0	0
21904	22	уже	24	X	discourse	уже	22	25	0	0
21905	23	не	24	PART	neg	не	22	25	0	0
21906	24	таким,	19	SYM	nmod	такой	22	25	0	0
21907	25	как	26	ADP	case	как	22	25	0	0
21908	26	прежде.	24	VERB	nmod	прежде	22	25	0	0
21909	1	—	4	SYM	nsubjpass	"—
"	23	25	0	0
21910	2	«Брексит»	1	X	nmod	брексит	23	25	0	0
21911	3	не	4	PART	neg	не	23	25	0	0
21912	4	выгоден	0	VERB	ROOT	выгодный	23	25	1	0
21913	5	никому	4	NOUN	iobj	никто	23	25	0	0
21914	6	в	7	ADP	case	в	23	25	0	0
21915	7	Европе	5	PROPN	nmod	европа	23	25	0	0
21916	8	за	9	ADP	case	за	23	25	0	0
21917	9	исключением	4	NOUN	nmod	исключение	23	25	0	0
21918	10	Москвы,	9	PROPN	nmod	москва	23	25	0	0
21919	11	но	4	CONJ	cc	но	23	25	0	0
21920	12	если	14	SCONJ	mark	если	23	25	0	0
21921	13	он	14	PRON	nsubj	он	23	25	0	0
21922	14	произойдет,	15	VERB	advcl	происходить	23	25	0	0
21923	15	придется	4	VERB	conj	приходиться	23	25	0	0
21924	16	создавать	15	VERB	xcomp	создавать	23	25	0	0
21925	17	новые	18	ADJ	amod	новый	23	25	0	0
21926	18	отношения	16	NOUN	dobj	отношение	23	25	0	0
21927	19	и	18	CONJ	cc	и	23	25	0	0
21928	20	контакты,	18	NOUN	conj	контакт	23	25	0	0
21929	21	в	23	ADP	case	в	23	25	0	0
21930	22	том	23	DET	det	том	23	25	0	0
21931	23	числе	16	NOUN	nmod	число	23	25	0	0
21932	24	в	25	ADP	case	в	23	25	0	0
21933	25	сфере	16	NOUN	nmod	сфера	23	25	0	0
21934	26	международной	29	ADJ	amod	международный	23	25	0	0
21935	27	и	26	CONJ	cc	и	23	25	0	0
21936	28	восточной	26	ADJ	conj	восточный	23	25	0	0
21937	29	политики.	25	SYM	nmod	политика	23	25	0	0
21938	1	Появятся	0	VERB	ROOT	появляться	24	25	0	0
21939	2	ли	1	PART	discourse	ли	24	25	0	0
21940	3	внутри	1	ADV	advmod	внутри	24	25	0	0
21941	4	«большого	10	ADJ	amod	большой	24	25	0	0
21942	5	ЕС»	7	ADP	case	ес	24	25	0	0
21943	6	отдельные	7	ADJ	amod	отдельный	24	25	0	0
21944	7	группы,	4	NOUN	nmod	группа	24	25	0	0
21945	8	связанные	10	ADJ	amod	связанный	24	25	0	0
21946	9	общими	10	ADJ	amod	общий	24	25	0	0
21947	10	интересами?	3	NOUN	nmod	интерес	24	25	1	0
21948	1	—	5	PUNCT	nsubj	"—
"	25	25	0	0
21949	2	Из	4	ADP	case	из	25	25	0	0
21950	3	некоторых	4	ADJ	amod	некоторые	25	25	0	0
21951	4	стран	5	NOUN	nmod	страна	25	25	0	0
21952	5	поступают	0	VERB	ROOT	поступать	25	25	0	0
21953	6	сигналы,	5	VERB	xcomp	сигнал	25	25	0	0
21954	7	что	6	SCONJ	punct	что	25	25	0	0
21955	8	они	11	PRON	iobj	они	25	25	0	0
21956	9	в	11	ADP	case	в	25	25	0	0
21957	10	большей	11	ADJ	amod	больший	25	25	0	0
21958	11	степени,	7	NOUN	nmod	степень	25	25	0	0
21959	12	чем	14	ADP	case	что	25	25	0	0
21960	13	раньше,	14	ADJ	amod	рано	25	25	0	0
21961	14	готовы	11	NOUN	nmod	готовый	25	25	1	0
21962	15	к	19	ADP	case	к	25	25	0	0
21963	16	так	17	ADV	advmod	так	25	25	0	0
21964	17	называемой	19	VERB	acl	называть	25	25	0	0
21965	18	дифференцированной	19	ADJ	amod	дифференцированный	25	25	0	0
21966	19	интеграции.	14	NOUN	nmod	интеграция	25	25	0	0
21967	1	В	3	ADP	case	в	26	25	0	0
21968	2	определенном	3	ADJ	amod	определенный	26	25	0	0
21969	3	масштабе	6	NOUN	nmod	масштаб	26	25	0	0
21970	4	она	6	PRON	nsubj	она	26	25	0	0
21971	5	уже	6	X	discourse	уже	26	25	0	0
21972	6	существует:	0	VERB	ROOT	существовать	26	25	0	0
21973	7	это	8	DET	det	это	26	25	0	0
21974	8	еврозона	6	NOUN	dobj	еврозона	26	25	0	0
21975	9	и	8	CONJ	cc	и	26	25	0	0
21976	10	остальные	11	ADJ	amod	остальной	26	25	0	0
21977	11	страны.	8	NOUN	conj	страна	26	25	0	0
21978	1	Дифференцированная	2	ADJ	amod	дифференцированный	27	25	0	0
21979	2	интеграция	3	NOUN	nsubj	интеграция	27	25	0	0
21980	3	означает	0	VERB	ROOT	означать	27	25	0	0
21981	4	создание	3	NOUN	dobj	создание	27	25	0	0
21982	5	в	6	ADP	case	в	27	25	0	0
21983	6	рамках	4	NOUN	nmod	рамка	27	25	0	0
21984	7	ЕС	6	CONJ	cc	ес	27	25	0	ORG
21985	8	коалиции	6	NOUN	conj	коалиция	27	25	0	0
21986	9	из	10	ADP	case	из	27	25	0	0
21987	10	стран,	8	NOUN	nmod	страна	27	25	0	0
21988	11	которые	13	DET	nsubj	который	27	25	0	0
21989	12	одинаково	13	ADV	advmod	одинаково	27	25	0	0
21990	13	видят	8	VERB	acl:relcl	видеть	27	25	0	0
21991	14	направление	13	NOUN	dobj	направление	27	25	0	0
21992	15	интеграции	14	NOUN	nmod	интеграция	27	25	0	0
21993	16	в	18	ADP	case	в	27	25	0	0
21994	17	конкретных	18	ADJ	amod	конкретный	27	25	0	0
21995	18	областях.	15	NOUN	nmod	область	27	25	0	0
21996	1	Например,	5	ADV	advmod	например	28	25	0	0
21997	2	в	3	ADP	case	в	28	25	0	0
21998	3	случае	5	NOUN	nmod	случай	28	25	0	0
21999	4	еврозоны	3	NOUN	nmod	еврозона	28	25	0	0
22000	5	говорится	0	VERB	ROOT	говориться	28	25	0	0
22001	6	о	7	ADP	case	о	28	25	0	0
22002	7	создании	5	NOUN	nmod	создание	28	25	0	0
22003	8	ее	7	PRON	nmod	она	28	25	0	0
22004	9	парламента,	7	NOUN	nmod	парламент	28	25	0	0
22005	10	общего	11	ADJ	amod	общий	28	25	0	0
22006	11	бюджета	9	NOUN	nmod	бюджет	28	25	0	0
22007	12	или	11	CONJ	cc	или	28	25	0	0
22008	13	поста	11	NOUN	conj	пост	28	25	0	0
22009	14	министра	11	NOUN	nmod	министр	28	25	0	0
22010	15	финансов.	14	NOUN	nmod	финансы	28	25	0	0
22011	1	Такое	3	ADJ	amod	такой	29	25	0	0
22012	2	углубленное	3	ADJ	amod	углубленный	29	25	0	0
22013	3	сотрудничество	4	NOUN	nsubj	сотрудничество	29	25	1	0
22014	4	может	0	VERB	ROOT	может	29	25	0	0
22015	5	касаться	4	VERB	xcomp	касаться	29	25	0	0
22016	6	также	8	CONJ	cc:preconj	также	29	25	0	0
22017	7	миграционной	8	ADJ	amod	миграционный	29	25	0	0
22018	8	политики	5	NOUN	dobj	политика	29	25	0	0
22019	9	или	8	CONJ	cc	или	29	25	0	0
22020	10	реформы	8	NOUN	conj	реформа	29	25	0	0
22021	11	шенгенской	10	ADJ	amod	шенгенский	29	25	0	0
22022	12	зоны.	4	PUNCT	punct	зона	29	25	0	0
22023	1	—	5	PUNCT	punct	"—
"	30	25	0	0
22024	2	Какие	3	ADJ	amod	какой	30	25	0	0
22025	3	это	5	DET	nsubj	это	30	25	0	0
22026	4	будут	5	VERB	cop	быть	30	25	0	0
22027	5	государства?	0	PUNCT	ROOT	государство	30	25	0	0
22028	1	—	7	PUNCT	cc:preconj	"—
"	31	25	0	0
22029	2	В	3	ADP	case	в	31	25	0	0
22030	3	зависимости	7	NOUN	nmod	зависимость	31	25	0	0
22031	4	от	5	ADP	case	от	31	25	0	0
22032	5	проекта	3	NOUN	nmod	проект	31	25	0	0
22033	6	это	7	DET	nsubj	это	31	25	0	0
22034	7	могут	0	VERB	ROOT	мочь	31	25	0	0
22035	8	быть	7	VERB	xcomp	быть	31	25	0	0
22036	9	страны-основательницы	8	NOUN	nsubj	страна	31	25	0	0
22037	10	ЕС,	9	ADJ	amod	ес	31	25	0	0
22038	11	которые	14	DET	nsubj	который	31	25	0	0
22039	12	всегда	14	ADV	advmod	всегда	31	25	0	0
22040	13	четко	14	ADV	advmod	четко	31	25	0	0
22041	14	артикулировали	9	VERB	acl:relcl	артикулировать	31	25	0	0
22042	15	свою	16	PRON	det	свой	31	25	0	0
22043	16	вовлеченность	14	NOUN	dobj	вовлеченность	31	25	0	0
22044	17	и	16	CONJ	cc	и	31	25	0	0
22045	18	тенденцию	16	NOUN	conj	тенденция	31	25	0	0
22046	19	к	21	ADP	case	к	31	25	0	0
22047	20	«ever	21	ADV	advmod	ever	31	25	0	0
22048	21	closer	14	X	nmod	closer	31	25	0	0
22049	22	union»,	21	ADV	advmod	union	31	25	0	0
22050	23	то	29	DET	mark	то	31	25	0	0
22051	24	есть	23	VERB	mwe	быть	31	25	0	0
22052	25	к	29	ADP	case	к	31	25	0	0
22053	26	все	29	DET	det	все	31	25	0	0
22054	27	более	28	ADV	advmod	более	31	25	0	0
22055	28	глубокой	29	ADJ	amod	глубокий	31	25	1	0
22056	29	интеграции	21	NOUN	nmod	интеграция	31	25	0	0
22057	30	на	34	ADP	case	на	31	25	0	0
22058	31	политическом	34	ADJ	amod	политический	31	25	0	0
22059	32	и	31	CONJ	cc	и	31	25	0	0
22060	33	общественном	31	ADJ	conj	общественный	31	25	0	0
22061	34	уровне.	29	NOUN	nmod	уровень	31	25	0	0
22062	1	Я	2	PRON	nsubj	я	32	25	0	0
22063	2	имею	0	ADV	ROOT	иметь	32	25	0	0
22064	3	здесь	2	ADV	advmod	здесь	32	25	0	0
22065	4	в	5	ADP	case	в	32	25	0	0
22066	5	виду	2	NOUN	nmod	вид	32	25	0	0
22067	6	Германию	5	PROPN	appos	германия	32	25	0	0
22068	7	и	6	CONJ	cc	и	32	25	0	0
22069	8	Францию,	6	PROPN	conj	франция	32	25	0	0
22070	9	а	5	CONJ	cc	а	32	25	0	0
22071	10	также	9	CONJ	mwe	также	32	25	0	0
22072	11	страны	5	NOUN	conj	страна	32	25	0	0
22073	12	Бенилюкса	11	PROPN	nmod	бенилюкс	32	25	0	0
22074	13	—	2	PUNCT	punct	"—
"	32	25	0	0
22075	14	они	15	PRON	nsubj	они	32	25	0	0
22076	15	невелики,	2	ADJ	parataxis	небольшой	32	25	0	0
22077	16	поэтому	18	SCONJ	mark	поэтому	32	25	0	0
22078	17	они	18	PRON	nsubj	они	32	25	0	0
22079	18	хотят	15	VERB	ccomp	хотеть	32	25	0	0
22080	19	быть	20	VERB	cop	быть	32	25	0	0
22081	20	частью	18	NOUN	xcomp	часть	32	25	0	0
22082	21	более	22	ADV	advmod	более	32	25	0	0
22083	22	крупной	23	ADJ	amod	крупный	32	25	0	0
22084	23	структуры.	20	NOUN	nmod	структура	32	25	0	0
22085	1	Из-за	23	CONJ	cc:preconj	из-за	33	25	0	0
22086	2	того,	23	DET	nsubj	то	33	25	0	0
22087	3	что	5	SCONJ	mark	что	33	25	0	0
22088	4	не	5	PART	neg	не	33	25	0	0
22089	5	появилось	23	VERB	advcl	появляться	33	25	0	0
22090	6	системных	7	ADJ	amod	системный	33	25	0	0
22091	7	решений	23	NOUN	nsubj	решение	33	25	0	0
22092	8	по	9	ADP	case	по	33	25	0	0
22093	9	преодолению	7	NOUN	nmod	преодоление	33	25	0	0
22094	10	миграционного	11	ADJ	amod	миграционный	33	25	0	0
22095	11	кризиса,	9	NOUN	nmod	кризис	33	25	0	0
22096	12	во	13	ADP	case	во	33	25	0	0
22097	13	внедрении	23	NOUN	nmod	внедрение	33	25	0	0
22098	14	механизмов	13	NOUN	nmod	механизм	33	25	0	0
22099	15	дифференцированной	16	ADJ	amod	дифференцированный	33	25	0	0
22100	16	интеграции	14	NOUN	nmod	интеграция	33	25	0	0
22101	17	для	19	ADP	case	для	33	25	0	0
22102	18	эффективной	19	ADJ	amod	эффективный	33	25	1	0
22103	19	борьбы	23	NOUN	nmod	борьба	33	25	0	0
22104	20	с	21	ADP	case	с	33	25	0	0
22105	21	проблемами	19	NOUN	nmod	проблема	33	25	0	0
22106	22	ЕС	21	PROPN	appos	ес	33	25	0	ORG
22107	23	заинтересовалась	0	VERB	ROOT	заинтересовываться	33	25	1	0
22108	24	также	23	CONJ	cc	также	33	25	0	0
22109	25	Италия.	23	PROPN	iobj	италия	33	25	0	0
22110	1	Итальянский	2	ADJ	amod	итальянский	34	25	0	0
